x,y,v
-1.1999785408766446,-0.027244134803424743,1.1847651626194562
-1.1999539385115607,-0.03813624512034675,1.1801600554824232
-1.199917242638709,-0.04902281183282082,1.1755270378679117
-1.1998664932874799,-0.05990225105386189,1.1708601005763135
-1.1997997304872623,-0.0707729788964846,1.166153192638182
-1.1997149942674474,-0.08163341147370405,1.1614002117405164
-1.199610324657424,-0.09248196489853501,1.1565949949285201
-1.1994837616865812,-0.10331705528399235,1.1517313096056396
-1.1993333453843105,-0.11413709874309094,1.1468028448850214
-1.1991571157800012,-0.12494051138884577,1.1418032033526615
-1.1989531129030424,-0.1357257093342715,1.136725893285073
-1.1987193767828246,-0.1464911086923832,1.1315643213978692
-1.198453947448738,-0.1572351255761956,1.1263117862192007
-1.1981548649301712,-0.16795617609872357,1.1209614721702434
-1.1978201692565151,-0.17865267637298204,1.115506444461784
-1.197447900457159,-0.18932304251198598,1.1099396449415002
-1.197036098561493,-0.19996569062875005,1.1042538890261784
-1.1965828035989068,-0.21057903683628926,1.0984418638852627
-1.19608605559879,-0.22116149724761827,1.092496128057062
-1.1955438945905332,-0.2317114879757524,1.0864091127074074
-1.1949543606035251,-0.24222742513370601,1.0801731247649582
-1.1943154936671565,-0.25270772483449433,1.073780352187525
-1.193625333810817,-0.2631508031911321,1.067222871663359
-1.192881921063896,-0.2735550763166341,1.060492659064318
-1.1920832954557834,-0.2839189603240153,1.0535816030076357
-1.1912274970158698,-0.2942408713262907,1.0464815219352481
-1.1903125657735443,-0.3045192254364748,1.0391841851399146
-1.189336541758197,-0.31475243876758296,1.031681338214006
-1.188297464999217,-0.3249389274326296,1.023964733444333
-1.1871933755259956,-0.33507710754462994,1.0160261657163707
-1.1860223133679213,-0.3451653952165979,1.007857514530529
-1.1847823185543849,-0.35520220656154994,0.999450792773389
-1.1834714311147752,-0.36518595769249995,0.9907982029312917
-1.1820876910784828,-0.3751150647224631,0.9818922014579996
-1.1806291384748973,-0.38498794376445417,0.9727255720409667
-1.179093813333409,-0.3948030109314879,0.9632915085288625
-1.1774797556834065,-0.4045586823365793,0.9535837082738085
-1.175785005554281,-0.4142533740927433,0.9435964766448335
-1.174007602975421,-0.4238855023129945,0.9333248434338852
-1.1721455879762177,-0.4334534831103481,0.9227646918065913
-1.1701970005860598,-0.4429557325978186,0.9119129003735743
-1.1681598808343376,-0.4523906668884213,0.9007674988165786
-1.1660322687504416,-0.46175670209517067,0.8893278373526925
-1.1638122043637604,-0.4710522543310819,0.8775947700828929
-1.1614977277036846,-0.48027573970916976,0.865570851984284
-1.1590868787996038,-0.489425574342449,0.8532605489877086
-1.156577697680908,-0.4985001743439346,0.8406704601347048
-1.1539682243769869,-0.5074979558266415,0.8278095503283072
-1.1512564989172298,-0.5164173349035842,0.8146893916085125
-1.1484405613310273,-0.5252567276877781,0.8013244102160689
-1.1455184516477694,-0.5340145502922379,0.7877321359859748
-1.142488209896845,-0.542689218829978,0.77393344976085
-1.1393478761076443,-0.5512791494140139,0.7599528236394086
-1.136095490309558,-0.5597827581573602,0.7458185479714272
-1.1327290925319746,-0.5681984611730319,0.7315629380229947
-1.1292467228042846,-0.5765246745740437,0.7172225123081514
-1.1256464211558779,-0.5847598144734105,0.7028381337365455
-1.1219262276161437,-0.5929022969841471,0.6884551039341592
-1.118084182214473,-0.6009505382192686,0.6741232005313917
-1.1141183249802542,-0.6089029542917896,0.6598966468896916
-1.1100266959428782,-0.6167579613147254,0.6458340037221703
-1.1058073351317343,-0.6245139754010904,0.6319979725004566
-1.101458282576213,-0.6321694126638998,0.6184551014230726
-1.0969775783057034,-0.6397226892161683,0.6052753861781105
-1.0923632623495954,-0.6471722211709106,0.5925317597895943
-1.087613374737279,-0.6545164246411419,0.5802994685207284
-1.0827259554981443,-0.6617537157398768,0.5686553341211759
-1.0776990446615806,-0.6688825105801306,0.5576769065557045
-1.072530682256978,-0.6759012252749177,0.5474415156968143
-1.0672189083137267,-0.6828082759372532,0.5380252351311504
-1.0617617628612157,-0.6896020786801519,0.5295017759809103
-1.056157285928835,-0.6962810496166285,0.5219413332758113
-1.0504035175459754,-0.7028436048596983,0.5154094116668176
-1.0444984977420257,-0.7092881605223759,0.5099656607758799
-1.0384402665463761,-0.7156131327176761,0.5056627529898614
-1.0322268639884167,-0.7218169375586141,0.5025453378077757
-1.0258563300975363,-0.7278979911582043,0.5006491066189004
-1.019326704903126,-0.733854709629462,0.5
-1.012636028434575,-0.7396855090854018,0.5006174638026886
-1.005782340721273,-0.7453888056390384,0.5036473363043933
-0.998763687000701,-0.7509630168046865,0.512656566388574
-0.9915796810151595,-0.7564069821216632,0.5287702024286366
-0.984233697463896,-0.7617205530597907,0.5479259818305596
-0.9767296630757775,-0.7669037296190684,0.566964691769595
-0.9690715045796693,-0.7719565117994962,0.5854663777789076
-0.9612631487044374,-0.7768788996010743,0.6033983025385038
-0.9533085221789483,-0.7816708930238025,0.6207355866189019
-0.9452115517320678,-0.7863324920676813,0.6374602995038497
-0.9369761640926616,-0.7908636967327102,0.6535605927711852
-0.9286062859895958,-0.7952645070188893,0.6690298860671695
-0.9201058441517364,-0.7995349229262186,0.6838661126444759
-0.9114787653079495,-0.8036749444546982,0.6980710280785326
-0.9027289761871009,-0.8076845716043282,0.7116495832863505
-0.8938604035180565,-0.8115638043751083,0.7246093610575806
-0.8848769740296825,-0.8153126427670386,0.736960073889221
-0.8757826144508448,-0.8189310867801194,0.7487131199251364
-0.8665812515104091,-0.82241913641435,0.7598811931368971
-0.8572768119372418,-0.8257767916697312,0.7704779435029341
-0.8478732224602088,-0.8290040525462625,0.780517682783861
-0.8383744098081756,-0.8321009190439441,0.7900151314677105
-0.8287843007100089,-0.8350673911627761,0.7989852025827879
-0.8191068218945742,-0.837903468902758,0.8074428182696225
-0.8093459000907374,-0.8406091522638903,0.8154027552432197
-0.7995054620273647,-0.8431844412461731,0.8228795155751574
-0.789589434433322,-0.8456293358496059,0.8298872195113017
-0.7796017440374755,-0.8479438360741889,0.8364395173437196
-0.7695463175686911,-0.8501279419199224,0.8425495176640566
-0.7594270817558342,-0.8521816533868058,0.8482297295942025
-0.7492479633277713,-0.8541049704748397,0.8534920168627631
-0.7390128890133685,-0.8558978931840238,0.8583475618514005
-0.7287257855414916,-0.8575604215143582,0.8628068379536201
-0.7183905796410062,-0.8590925554658426,0.8668795887979103
-0.7080111980407788,-0.8604942950384775,0.8705748130793634
-0.6975915674696752,-0.8617656402322627,0.8739007539115937
-0.6871356146565613,-0.8629065910471979,0.876864891753536
-0.6766472663303031,-0.8639171474832836,0.8794739401096088
-0.6661304492197666,-0.8647973095405194,0.8817338433167815
-0.655589090053818,-0.8655470772189056,0.8836497758351191
-0.6450271155613228,-0.8661664505184417,0.8852261425571866
-0.6344484524711472,-0.8666554294391282,0.8864665797295739
-0.6238570275121575,-0.8670140139809652,0.8873739561635748
-0.6132567674132189,-0.8672422041439523,0.8879503744691002
-0.6026515989031981,-0.8673399999280895,0.8881971721100057
-0.5920454487109607,-0.8673074013333772,0.8881149221464899
-0.5814422435653728,-0.8671444083598149,0.8877034335684308
-0.5708459101953004,-0.866851021007403,0.886961751181621
-0.5602603753296095,-0.8664272392761412,0.885888155064404
-0.5496895656971659,-0.8658730631660299,0.8844801596536114
-0.5391374080268357,-0.8651884926770688,0.8827345125780799
-0.5286078290474849,-0.8643735278092577,0.8806471934089691
-0.5181047554879793,-0.8634281685625969,0.8782134125547016
-0.5076321140771849,-0.8623524149370867,0.8754276106020604
-0.4971938315439685,-0.8611462669327263,0.8722834584610947
-0.4867938346171948,-0.8598097245495165,0.8687738587570956
-0.47643605002573025,-0.8583427877874568,0.8648909490107675
-0.4661244044984409,-0.8567454566465473,0.8606261072305423
-0.45586282476419265,-0.8550177311267881,0.855969960664222
-0.4456552375518515,-0.8531596112281792,0.8509123985823464
-0.43550556959028347,-0.8511710969507205,0.8454425901028453
-0.4254177476083546,-0.849052188294412,0.8395490082317132
-0.4153956983349306,-0.8468028852592537,0.8332194614676142
-0.4054433484988778,-0.844423187845246,0.8264411345202126
-0.3955646248290619,-0.8419130960523882,0.8192006399060054
-0.38576345405434903,-0.8392726098806806,0.8114840824230581
-0.37604376290360503,-0.8365017293301236,0.8032771387721325
-0.36640947810569596,-0.8336004544007165,0.7945651548581305
-0.3568645263894879,-0.8305687850924599,0.785333263599062
-0.3474128344838465,-0.8274067214053533,0.7755665263748986
-0.33805832911763817,-0.8241142633393973,0.7652501015449638
-0.3288049370197284,-0.8206914108945912,0.7543694437571621
-0.3196565849189835,-0.8171381640709354,0.7429105380390055
-0.31061719954426936,-0.81345452286843,0.7308601728912725
-0.3016907076244519,-0.8096404872870748,0.7182062567568039
-0.29288103588839715,-0.8056960573268699,0.7049381822935921
-0.28419211106497105,-0.8016212329878151,0.6910472428036326
-0.27562785988303956,-0.7974160142699105,0.6765271048967163
-0.26719220907146884,-0.7930804011731564,0.6613743409605498
-0.2588890853591245,-0.7886143936975524,0.6455890241882889
-0.2507224154748728,-0.7840179918430986,0.6291753877187627
-0.2426961261475797,-0.7792911956097951,0.6121425477913083
-0.23481414410611104,-0.7744340049976419,0.5945052886225631
-0.22708039607933286,-0.7694464200066389,0.5762849038978922
-0.21949880879611114,-0.7643284406367863,0.5575100862704606
-0.21207330898531185,-0.7590800668880836,0.5382407198532047
-0.20480782337580097,-0.7537012987605314,0.5200458835213788
-0.19770624484297541,-0.7481921453628106,0.5071881360079132
-0.19077031651831927,-0.7425531942179446,0.5016170702375955
-0.18399837942371905,-0.7367859482272833,0.5001484017402802
-0.17738847358856455,-0.7308919912778115,0.500167440619434
-0.1709386390422456,-0.7248729072565142,0.5014427162106427
-0.16464691581415197,-0.7187302800503771,0.5039534080962159
-0.1585113439336736,-0.7124656935463849,0.50766861128457
-0.15252996343020023,-0.706080731631523,0.5125480466170058
-0.1467008143331217,-0.6995769781927761,0.5185429285645018
-0.14102193667182789,-0.6929560171171296,0.525596959827803
-0.13549137047570856,-0.6862194322915689,0.5336474195509436
-0.13010715577415363,-0.6793688076030786,0.5426263109635959
-0.12486733259655282,-0.6724057269386443,0.5524615348227083
-0.11976994097229603,-0.6653317741852508,0.5630780569564156
-0.11481302093077306,-0.6581485332298832,0.5743990412603406
-0.10999461250137374,-0.650857587959527,0.5863469234208574
-0.10531275571348792,-0.6434605222611669,0.5988444051059094
-0.10076549059650543,-0.6359589200217884,0.6118153530977117
-0.09635085717981606,-0.6283543651283764,0.6251855925873712
-0.0920668954928099,-0.6206484414679165,0.638883588364439
-0.08791164556487631,-0.612842732927393,0.6528410117545304
-0.08388314742540534,-0.6049388233937913,0.6669931947535154
-0.07997944110378685,-0.596938296754097,0.681279475806143
-0.07619856662941066,-0.5888427368952949,0.6956434440446044
-0.07253856403166654,-0.5806537277043698,0.7100330905514776
-0.06899747333994441,-0.5723728530683075,0.7244008763848502
-0.06557333458363401,-0.5640016968740927,0.7387037277474138
-0.062264187792125246,-0.5555418430087106,0.7529029688771709
-0.059068072994807916,-0.5469948753591464,0.7669642030697504
-0.055983030221071824,-0.5383623778123852,0.7808571517782329
-0.05300709950030684,-0.5296459342554121,0.7945554610567264
-0.05013832086190277,-0.5208471285752122,0.8080364837923297
-0.047374734335249434,-0.5119675446587706,0.8212810452589022
-0.04471437994973668,-0.5030087663930727,0.8342731985779729
-0.04215529773475434,-0.4939723776651035,0.8469999757282485
-0.039695527719692224,-0.4848599623618478,0.8594511388329582
-0.03733310993394018,-0.47567310437029114,0.871618935601989
-0.035066084406888014,-0.4664133875774185,0.8834978620219148
-0.03289249116792557,-0.45708239587021504,0.8950844346816151
-0.03081037024644268,-0.44768171313566585,0.9063769745027108
-0.028817761671829152,-0.43821292326075606,0.9173754031070641
-0.026912705473474838,-0.42867761013247085,0.9280810525966328
-0.025093241680769558,-0.41907735763779524,0.9384964891397048
-0.02335741032310314,-0.4094137496637146,0.9486253504461819
-0.021703251429865417,-0.39968837009721375,0.958472196963807
-0.02012880503044621,-0.3899028028252781,0.9680423764317817
-0.018632111154235353,-0.38005863173489257,0.9773419012807842
-0.01721120983062268,-0.37015744071304235,0.9863773382601376
-0.015864141088998005,-0.36020081364671264,0.9951557096004573
-0.014588944958751168,-0.35019033442288844,1.0036844049745528
-0.013383661469271994,-0.340127586928555,1.0119711034971621
-0.012246330649950316,-0.3300141550506975,1.02002370500124
-0.011174992530175952,-0.31985162267630085,1.027850269838628
-0.010167687139338744,-0.30964157369235035,1.0354589664749614
-0.009222454506828511,-0.2993855919858311,1.0428580261788558
-0.008337334662035088,-0.2890852614437282,1.0500557041407952
-0.007510367634348301,-0.27874216595302675,1.057060246396558
-0.006739593453157976,-0.2683578894007119,1.0638798619718015
-0.006023052147853949,-0.2579340156737689,1.0705226997068056
-0.005358783747826042,-0.24747212865918278,1.0769968292627168
-0.004744828282464085,-0.23697381224393863,1.08331022585229
-0.004179225781157908,-0.2264406503150217,1.0894707582782586
-0.00366001627329734,-0.21587422675941698,1.0954861799007867
-0.003185239788272209,-0.20527612546410962,1.1013641221917019
-0.002752936355472344,-0.19464793031608488,1.1071120905673562
-0.0023611460042875744,-0.18399122520232775,1.1127374622235209
-0.002007908764107728,-0.17330759400982343,1.1182474857250744
-0.0016912646643226323,-0.16259862062555705,1.123649282130413
-0.0014092537343221184,-0.15186588893651365,1.128949847455098
-0.0011599160034960138,-0.14111098282967843,1.1341560563018929
-0.0009412915012341587,-0.13033548619203728,1.1392746665050435
-0.000751420256926358,-0.11954098291057386,1.1443123246549338
-0.0005883422999624528,-0.10872905687227394,1.1492755723862627
-0.00045009765973227293,-0.09790129196412287,1.1541708533279635
-0.0003347263656256459,-0.08705927207310558,1.15900452062638
-0.0002402684470324012,-0.07620458108620723,1.1637828449654775
-0.00016476393334236548,-0.06533880289041295,1.168512023018491
-0.00010625285394537083,-0.05446352137270796,1.1731981862748877
-6.27752382312437e-05,-0.043580320420077284,1.177847410194848
-3.237111558981355e-05,-0.03269078391950603,1.1824657236508074
-1.308051541090878e-05,-0.021796495757979484,1.1870591186218797
-2.9434670843586468e-06,-0.010899039822482665,1.1946759516780097
7.806255641895632e-18,-8.326672684688674e-17,1.199999999999998
